cpu_usage,memory_usage,label,anomaly_type
0.134306151862162,5048.717678517299,0,system_anomaly
0.0060463054229495,2477.7414473526533,0,system_anomaly
1.712427905989376,5262.147769316107,0,system_anomaly
3.1009761308428203,6132.031462636332,1,system_anomaly
0.4155412103973726,2695.892002208885,0,system_anomaly
1.53101129255168,6940.192597864453,0,system_anomaly
0.2111553409122133,2626.9680132153053,0,system_anomaly
2.8837847913144623,3894.9675907263018,0,system_anomaly
1.27377141105354,5718.013755209025,0,system_anomaly
3.8393275473495145,2286.698326584751,1,system_anomaly
3.4261509093422133,8125.004060254438,0,system_anomaly
0.8983730883533947,7528.431050165758,0,system_anomaly
2.1635764213458586,4464.041425700676,1,system_anomaly
3.931584244738199,5655.479867673802,0,system_anomaly
0.8257937953962347,5051.067458989076,0,system_anomaly
1.8318220824552287,5498.385097856748,0,system_anomaly
1.1940182374024313,2646.717306996192,0,system_anomaly
1.580631615960408,2636.8817240722065,0,system_anomaly
2.2617798144499197,5180.713789287015,0,system_anomaly
0.2913742840591196,698.8716415262998,0,system_anomaly
3.7396039721595,7376.124144217676,0,system_anomaly
3.5800127660847645,6539.585723546934,0,system_anomaly
2.628552512362817,2954.162500246396,0,system_anomaly
2.7718374817945906,4081.040795542949,0,system_anomaly
2.1750253242244013,3854.5132139277066,0,system_anomaly
1.5386091122214496,1012.9936006190374,0,system_anomaly
3.016250128990438,7644.300171421221,0,system_anomaly
3.577934120908001,3584.519321266155,0,system_anomaly
2.59650747697748,1743.9646695508643,1,system_anomaly
0.1811652965640773,5733.882986118906,0,system_anomaly
3.129966510241366,2017.074352716372,0,system_anomaly
3.627996681560775,2076.268775195876,1,system_anomaly
0.0488223637213947,103.94968430506832,0,system_anomaly
0.5232213492488698,4030.373820566136,0,system_anomaly
1.158764847818798,2993.0227104325204,0,system_anomaly
2.189340352126365,8000.227069471723,0,system_anomaly
1.5489771756575097,6935.94658487031,1,system_anomaly
1.8178542480208155,6511.365853659716,0,system_anomaly
2.6738714285896865,5126.059033074683,0,system_anomaly
3.241668527940605,2463.5476615478537,0,system_anomaly
0.0731767912860461,5074.094360150103,0,system_anomaly
1.0188390770183964,5424.251874465587,0,system_anomaly
1.602476304496717,4548.075493706481,0,system_anomaly
3.131569554402053,2628.67408293724,0,system_anomaly
3.728573372854424,1627.7691639433851,0,system_anomaly
2.2629708467416854,7649.3326641670255,0,system_anomaly
0.9617555740509928,7716.2119247737955,1,system_anomaly
0.6980302997358137,8101.860172430382,0,system_anomaly
1.654919600199643,5019.486902393639,0,system_anomaly
1.81261637603008,6266.862307025059,0,system_anomaly
2.3550590772870725,699.7331515406067,0,system_anomaly
1.9448973838455863,5814.282117741339,1,system_anomaly
0.0901655426197596,6178.47851192497,0,system_anomaly
0.1060884484525863,1606.8807821769697,1,system_anomaly
0.8959802322292201,2018.771446121843,0,system_anomaly
1.4135401719046774,716.2954906091245,0,system_anomaly
3.623089745549906,6931.968758375878,0,system_anomaly
2.639972077745284,7291.567109146384,1,system_anomaly
3.4861603553821228,3076.735493597511,0,system_anomaly
1.60208017750158,7197.288499514346,1,system_anomaly
3.0526040397807703,6112.208487069255,0,system_anomaly
0.7670540443965095,4781.9362513253245,0,system_anomaly
1.91265363879508,7003.52149077733,0,system_anomaly
1.9612491171776147,3948.408190446383,0,system_anomaly
3.659411785465456,5631.766900645325,0,system_anomaly
2.104547921300484,8130.812220882366,0,system_anomaly
3.178897116977528,6179.471406812409,0,system_anomaly
0.3590646405264355,2678.683862648416,0,system_anomaly
0.4964857645614153,5677.5735954453785,0,system_anomaly
2.9421533476745174,347.60973950063726,1,system_anomaly
0.0962981281332333,3459.3300044422194,0,system_anomaly
1.41946452141458,5924.826065792136,0,system_anomaly
3.4655011734786245,3082.626761834249,0,system_anomaly
2.958064872237642,7160.498138154001,0,system_anomaly
2.1582046624616846,547.2583119547835,0,system_anomaly
0.5684437048054898,7167.811674856164,1,system_anomaly
3.754856220777856,6613.352203866489,0,system_anomaly
2.586571220752917,2428.586837582251,0,system_anomaly
0.7078308321713869,2121.17872615378,0,system_anomaly
1.4060691265294871,154.61275035600374,1,system_anomaly
3.444153163343936,6831.644868730064,0,system_anomaly
0.7923989909287217,1129.5922670814962,0,system_anomaly
2.7455168260636844,7784.109366377395,0,system_anomaly
1.8968081177989384,1791.1643114999831,0,system_anomaly
1.4038257031750314,1175.5184086355684,1,system_anomaly
3.318473168312955,1867.1100823144045,0,system_anomaly
2.138565415697988,4551.904012927951,0,system_anomaly
1.974325419640914,7529.853093241874,0,system_anomaly
1.958174097072208,5073.748044153731,1,system_anomaly
0.5988990175782463,6036.356904661085,0,system_anomaly
0.3457220005313286,6951.581859296777,1,system_anomaly
0.3391553240076219,6677.546092442535,1,system_anomaly
1.2013673946555912,1206.0419673588185,0,system_anomaly
0.1537243419877634,3209.628248932344,0,system_anomaly
0.4970160246426953,2006.6481133069365,1,system_anomaly
0.246083979201471,3661.9853337203913,0,system_anomaly
1.628989522084022,3270.897481336405,0,system_anomaly
2.675203682996679,5169.921909587841,0,system_anomaly
2.1673404166316312,6246.302102288008,0,system_anomaly
2.564903866059945,6597.932165769822,0,system_anomaly
3.5476432650078467,1986.1707883699971,0,system_anomaly
2.076508703534436,5189.754459597393,0,system_anomaly
0.3817272943544849,3398.3633730751308,0,system_anomaly
1.3904796720540609,4282.048674045609,0,system_anomaly
1.831582472077851,7211.679111851099,0,system_anomaly
1.98888370489786,6846.333160563312,0,system_anomaly
3.069817455286455,8086.51240839125,0,system_anomaly
2.3162548476713853,3572.127796397712,0,system_anomaly
3.8933176434109575,1877.2700097346933,0,system_anomaly
3.322599016422395,6129.946725742678,0,system_anomaly
1.4686278765022918,8076.241860704658,0,system_anomaly
3.3515039996376057,2523.6782698235875,0,system_anomaly
3.261506738085773,6023.707265260131,0,system_anomaly
3.7499181739679552,1085.0151680913468,1,system_anomaly
3.134827960587729,7220.720775838923,1,system_anomaly
2.545107126269459,2838.166844723907,1,system_anomaly
2.227331272565786,2088.637370239029,0,system_anomaly
3.3085271706544788,1685.0995234222555,0,system_anomaly
3.545228784532686,6270.912953297762,1,system_anomaly
2.5525474580076657,3218.9112223593597,0,system_anomaly
0.4460349554075198,938.2642154046588,0,system_anomaly
3.182329786319108,2459.503625768233,0,system_anomaly
2.900116935232674,7286.519694422113,0,system_anomaly
0.62760525655901,3876.4700696013497,0,system_anomaly
0.6339429896237183,7221.874219895944,0,system_anomaly
2.041014307645093,7486.325352928775,0,system_anomaly
3.4071440497249363,2404.507636242901,0,system_anomaly
2.851880749564176,2392.671612884622,1,system_anomaly
1.3748005150185303,7089.261152542716,1,system_anomaly
3.998829512471428,1354.0665221151976,0,system_anomaly
1.203030475038621,4005.733448591449,1,system_anomaly
0.1047080589707336,3975.387557250784,1,system_anomaly
1.0368614967006846,5079.702943932477,0,system_anomaly
0.3503741142983032,2546.949881642705,0,system_anomaly
3.189829266991232,1502.856308940206,0,system_anomaly
2.2053248436363257,7201.662855578615,1,system_anomaly
2.325068946801712,3576.221555384245,1,system_anomaly
2.833475271042695,4905.999197472686,0,system_anomaly
2.972836414567904,3525.792802904253,0,system_anomaly
0.701120239461805,1271.0809960395045,0,system_anomaly
1.1304629077890214,5665.573649832349,0,system_anomaly
1.0520720776225545,5067.696164431466,0,system_anomaly
2.2120337038843982,1510.24597342159,0,system_anomaly
3.107634279571863,2684.9309111828507,0,system_anomaly
3.6698523844841,3253.4200556530905,0,system_anomaly
2.156284604277941,7900.006526723468,0,system_anomaly
1.054111537292301,477.8067095213037,0,system_anomaly
3.328018236952804,3367.571614009883,0,system_anomaly
1.2017425470291885,7607.833790146678,1,system_anomaly
3.833628170563209,7891.85395786524,0,system_anomaly
3.088807928608098,1444.4133269820986,0,system_anomaly
1.8456994793604884,5492.2550914502135,0,system_anomaly
3.0362314882882058,2903.9481132770534,0,system_anomaly
0.6772971375205268,49.03558634433375,0,system_anomaly
3.2614696941619394,7811.907330071146,0,system_anomaly
2.02124552945346,2666.512825387252,0,system_anomaly
0.7120881522257969,5609.8028851017225,1,system_anomaly
1.4924512195412292,6378.767587185555,0,system_anomaly
2.6707874009632038,579.5804567651294,0,system_anomaly
2.4997154224491736,1113.150760971875,1,system_anomaly
0.781287359507485,5598.540215355059,0,system_anomaly
1.7780643783027212,5176.336593990157,0,system_anomaly
3.934001690947583,4508.354235879936,0,system_anomaly
2.1139098433195027,2967.4978132498136,1,system_anomaly
1.8723747246003015,5747.733357714095,0,system_anomaly
3.588426062650293,5240.8363266158885,1,system_anomaly
2.424233150909373,1589.318570207044,1,system_anomaly
2.311384805198869,5815.303452247283,0,system_anomaly
1.9387676013253947,4769.196432439277,0,system_anomaly
1.4677658741907766,903.3919257859598,0,system_anomaly
3.8737048426347416,5283.968390604088,0,system_anomaly
1.3666190719262177,4697.312534866794,0,system_anomaly
3.525925123507222,4871.999696053561,0,system_anomaly
3.370830387515418,4888.015622308577,1,system_anomaly
1.1300455540055672,807.7090079708387,0,system_anomaly
2.979001857259945,3562.6202528091635,0,system_anomaly
2.938383829929025,7619.036006730157,0,system_anomaly
2.4405908544158725,2775.5034436617934,0,system_anomaly
2.618579710404892,4368.680060352799,1,system_anomaly
1.3877648407267815,4687.68562099295,0,system_anomaly
3.511745104382773,7597.168047516179,1,system_anomaly
1.3075002307004475,7250.49080977334,0,system_anomaly
2.6023708939524477,6981.66371877028,0,system_anomaly
3.1266227362887187,7122.137352935755,0,system_anomaly
3.0004222745617057,1236.5693701767132,1,system_anomaly
3.043780753568238,3679.8278384243313,1,system_anomaly
2.2421570080675077,4321.801718578642,0,system_anomaly
2.013863646958019,3985.4255022608295,0,system_anomaly
2.9832965420223965,1236.1553467602162,0,system_anomaly
1.9472623262555315,4751.468618337125,0,system_anomaly
1.1385469911873356,4309.518695375443,0,system_anomaly
2.833810703277786,2601.581905885848,0,system_anomaly
3.12458758048613,4720.071157719226,0,system_anomaly
3.9981747070998015,6855.621921334258,0,system_anomaly
2.141780722179033,6984.16781460478,0,system_anomaly
3.0214788464398605,3119.895868324605,0,system_anomaly
2.0058117859057965,1289.8519166288088,0,system_anomaly
3.565095303847763,7362.984583216288,0,system_anomaly
2.364417530572662,3378.715068398372,0,system_anomaly
3.9482470604280784,4082.5402273929785,0,system_anomaly
3.948364312998848,2388.314868830056,0,system_anomaly
2.6668690780194058,6395.672218165562,0,system_anomaly
0.0331031111536757,2285.2860367286285,0,system_anomaly
0.9402501031553868,754.9286798065268,0,system_anomaly
2.1627013593682545,7474.511683596675,0,system_anomaly
2.673270952454416,3907.0810001176696,0,system_anomaly
1.4115809333734712,3923.478895750459,0,system_anomaly
3.12320216158373,6013.33007066316,0,system_anomaly
3.3289245869767807,8187.5246236052335,0,system_anomaly
3.217735564094769,3087.291665982235,0,system_anomaly
2.3028669811315488,2537.0493925730707,0,system_anomaly
1.9518179258469208,3293.622985788963,0,system_anomaly
0.5224108176118363,2957.494182631308,0,system_anomaly
3.345337164569866,3233.8797660773243,0,system_anomaly
2.4667707542502826,4047.001298024994,0,system_anomaly
3.2573576021630912,1213.830986908005,0,system_anomaly
2.833347541983516,5529.22411888494,0,system_anomaly
2.6490968777456456,6903.096040207631,0,system_anomaly
3.946973445245237,4063.8675168512,0,system_anomaly
2.0002939860772755,2783.8046053702383,0,system_anomaly
1.5246544221124974,1612.5995478927107,0,system_anomaly
2.5319529225800035,7801.781321794553,0,system_anomaly
1.3329526401481022,5711.723847110843,0,system_anomaly
0.102341434873133,4133.305811842412,0,system_anomaly
3.4686692640716967,4687.743689034303,1,system_anomaly
2.490824437189292,3959.421171974616,0,system_anomaly
0.1346133021852797,7047.242994986445,0,system_anomaly
0.3428673546101439,7785.608018654013,0,system_anomaly
0.8345779407298726,6224.903600963217,1,system_anomaly
2.2849772684217298,4951.790795483348,0,system_anomaly
3.098365737898293,3409.2176492425824,1,system_anomaly
2.3541511321679494,7555.320094874864,0,system_anomaly
3.808064568009733,7784.915467487794,0,system_anomaly
2.9961494776088045,6590.080984134227,0,system_anomaly
0.0620357511895259,3130.7522976896907,0,system_anomaly
1.677841344808296,4901.003813478996,0,system_anomaly
3.4162250628258386,2616.105357451125,1,system_anomaly
1.8093676378828407,3573.606368343275,0,system_anomaly
2.928317884285897,8185.629372761359,0,system_anomaly
1.0869295008966215,6872.679001157296,0,system_anomaly
1.537565957865794,4479.048390685448,0,system_anomaly
0.6125628684844395,3876.254618961566,0,system_anomaly
3.053988883781958,5031.270041189589,0,system_anomaly
0.6840705572454171,4319.512990391548,1,system_anomaly
3.810958111932956,4325.029866967007,0,system_anomaly
3.3065704223937096,6619.768877492592,0,system_anomaly
1.4594451036974196,5495.283586990334,0,system_anomaly
0.3449444222615976,200.32843666994177,0,system_anomaly
3.734284638725743,2237.8290900039137,0,system_anomaly
0.571894451760786,4296.955861092591,0,system_anomaly
3.461931312826311,7047.837957371355,0,system_anomaly
2.194969855670183,5562.69869679901,0,system_anomaly
0.0920206429539374,5840.939312936032,1,system_anomaly
0.6491571126981648,6914.106899983522,1,system_anomaly
2.8172632840798606,1514.6781157720789,0,system_anomaly
2.817244174175658,3603.123889977901,0,system_anomaly
2.260913979972493,4373.830247934003,0,system_anomaly
2.3305687928344203,6976.978951952124,0,system_anomaly
1.5432531957974835,6959.879239496991,0,system_anomaly
0.3047353379636166,7015.006211649992,1,system_anomaly
1.4593797350103328,1460.135538276405,0,system_anomaly
3.649968205568836,607.971454017862,0,system_anomaly
3.499034516607712,5515.626091618559,0,system_anomaly
2.19397302309177,1161.376303858844,0,system_anomaly
1.8443564622409472,3113.784371875892,0,system_anomaly
3.929879207449921,6819.506132150751,1,system_anomaly
1.7811154578523871,5514.922553284841,0,system_anomaly
2.1402969174049065,3637.438393789308,0,system_anomaly
3.8326734020490254,4568.185409311232,0,system_anomaly
2.8572254095478526,2444.311930434188,1,system_anomaly
0.2071970757695433,4121.908383746407,1,system_anomaly
2.2527478496795204,6365.700391421231,0,system_anomaly
0.9197436658066188,793.4916859503683,1,system_anomaly
0.1613092709817096,7288.8289012124,0,system_anomaly
2.652383026825835,5223.263909814888,0,system_anomaly
3.4218897481949084,6805.785490012193,0,system_anomaly
0.7370879219978148,6645.853094808472,0,system_anomaly
0.2193695290640334,4661.0624397866895,0,system_anomaly
2.628082700067716,7444.94704983193,0,system_anomaly
1.1012255208874313,8126.760109862924,0,system_anomaly
2.6479301398669817,7793.843474823492,0,system_anomaly
1.97583984424922,2029.5846494221717,0,system_anomaly
2.4992869123413457,3188.9195048095708,1,system_anomaly
2.86608026516403,4266.958543571173,0,system_anomaly
0.6103047637316159,5071.5225879758245,0,system_anomaly
2.9755803040500823,1723.5058843513416,0,system_anomaly
1.2838486188217924,468.9953319322185,0,system_anomaly
2.366762825230718,914.5422228480456,0,system_anomaly
1.4609591139769709,1748.7776242353111,0,system_anomaly
3.3113769921139893,482.6117333168804,0,system_anomaly
0.4397140231939174,714.5290005066227,0,system_anomaly
1.3764987590364344,7723.758652255158,0,system_anomaly
2.7188495504056376,1784.5267775447574,0,system_anomaly
0.2520336878415583,8096.892790759296,0,system_anomaly
3.121273834615204,1950.5732018278527,0,system_anomaly
2.728251525270433,6371.108172833738,0,system_anomaly
0.5945100041637836,1838.1392294910247,0,system_anomaly
3.2071892292962656,5820.332568856243,0,system_anomaly
2.4516943022702864,2123.3867153104184,0,system_anomaly
2.8155545444027177,3865.4183818733927,0,system_anomaly
0.7196147746261352,5600.749148674113,0,system_anomaly
3.6468648316457246,2754.6327094128847,0,system_anomaly
0.1557173685213975,1876.280998424978,0,system_anomaly
2.007048563435147,3192.6994629821884,0,system_anomaly
0.5079510586133491,1446.9896198177694,0,system_anomaly
1.2457666199291997,8057.214712707248,0,system_anomaly
3.737218582049525,2586.2099903691487,1,system_anomaly
3.855840578427741,1702.6507451236755,0,system_anomaly
3.123435920162449,5164.357624296683,0,system_anomaly
1.424444100963751,4823.65792717456,0,system_anomaly
0.7625186104224988,5856.509036865971,0,system_anomaly
2.484420043783696,3406.347796581338,0,system_anomaly
1.1651993882070362,4336.677281573213,0,system_anomaly
0.2267038988769263,6410.741227395552,0,system_anomaly
1.652061231816483,7164.107032371734,0,system_anomaly
2.3415627742733105,6277.906105779844,0,system_anomaly
1.324441646093545,3444.0228897161605,0,system_anomaly
3.0119342126332747,3683.98458337108,0,system_anomaly
3.3423008131169984,3045.218662697913,0,system_anomaly
1.9193091852056456,7791.880737783949,0,system_anomaly
3.9648099658493705,6479.452670883196,0,system_anomaly
0.5979484086332616,345.9470262519726,0,system_anomaly
0.2544579230441277,4957.589781961033,0,system_anomaly
2.2817368345137967,3455.499677262192,0,system_anomaly
1.3450787747175248,3026.7100491493647,0,system_anomaly
1.2383724776811222,7437.501717912661,0,system_anomaly
1.5249440465031134,7799.117556181473,0,system_anomaly
0.0613081317617232,462.6979292183187,0,system_anomaly
2.8995314488950217,471.47460903888896,0,system_anomaly
0.2711816045878685,2768.09067614629,0,system_anomaly
0.0720142145538069,6116.459887312971,0,system_anomaly
1.909409491661079,5318.975192351315,0,system_anomaly
0.8741896894545391,3073.117264654092,0,system_anomaly
3.2427693967938844,7986.495001377379,0,system_anomaly
1.4533593968243608,2571.750083077013,0,system_anomaly
1.42262354354861,5008.464353200352,0,system_anomaly
1.990446732571072,2610.3422728666064,0,system_anomaly
1.538114836372933,7556.81876568588,1,system_anomaly
3.766980591732569,859.1581116793968,0,system_anomaly
2.8240844551215107,1327.187526427786,0,system_anomaly
1.9944998054889287,6710.028870249968,0,system_anomaly
0.3592406176548737,2858.4064631700057,1,system_anomaly
0.3377677746250933,5810.63499936193,0,system_anomaly
0.3050947099565588,2446.366357470877,0,system_anomaly
0.1351601458213598,6295.722096694189,0,system_anomaly
3.814681421686889,921.687351284163,0,system_anomaly
2.378687658076595,3268.867310393237,0,system_anomaly
0.224751482271198,7387.730445453194,0,system_anomaly
2.329164534116908,577.8793099793857,0,system_anomaly
2.9494914992034853,428.1721114125203,0,system_anomaly
0.7236242348483013,3011.058198510438,0,system_anomaly
1.0443524819850554,4006.4033795433497,0,system_anomaly
1.962360574686934,4272.397308219097,0,system_anomaly
0.9781262822919324,7758.895756993119,1,system_anomaly
2.197573983610189,2197.8187607175423,0,system_anomaly
1.939560038016212,205.3327267726736,0,system_anomaly
2.513945136157173,510.0283741586027,0,system_anomaly
3.0266847310360223,2081.4631051568967,0,system_anomaly
2.738124867010689,6875.806719005801,0,system_anomaly
1.947015636216408,579.955228009132,0,system_anomaly
0.706111869766104,638.1377519798116,1,system_anomaly
1.8266593089625265,6903.25624760511,1,system_anomaly
1.2064425337344868,4607.352241280451,0,system_anomaly
2.0599930067570726,4025.91244064132,0,system_anomaly
0.47724095318177,3252.5755409187686,0,system_anomaly
3.7449863885620216,3227.69937173534,0,system_anomaly
0.198369437249799,7699.5474580209775,0,system_anomaly
2.168060539887158,2230.66597667968,0,system_anomaly
0.3242297053585736,2265.366682911917,0,system_anomaly
2.8964140293641907,3930.799374710594,0,system_anomaly
0.4416037614845631,3383.669716318788,0,system_anomaly
2.620412402620312,6095.023853922437,0,system_anomaly
